TimeGenerated	LogicalServerName_s	wait_type_s	delta_wait_time_ms_d	delta_waiting_tasks_count_d
2024-09-12 12:30:01.043	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300042	5
2024-09-12 12:30:01.043	SQLN	ASYNC_NETWORK_IO	2996	373
2024-09-12 12:30:01.043	SQLN	SOS_PHYS_PAGE_CACHE	55	25
2024-09-12 12:35:00.783	SQLN	SLEEP_BPOOL_FLUSH	3091	376
2024-09-12 12:35:00.783	SQLN	BROKER_TASK_STOP	320626	66
2024-09-12 12:35:00.783	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300030	5
2024-09-12 12:35:00.783	SQLN	LATCH_SH	12	81
2024-09-12 12:35:00.783	SQLN	XE_TIMER_EVENT	300037	109
2024-09-12 12:35:00.783	SQLN	IO_COMPLETION	5042	4320
2024-09-12 12:35:00.783	SQLN	PAGEIOLATCH_SH	872	303
2024-09-12 12:35:00.783	SQLN	LCK_M_IX	12284	4
2024-09-12 12:35:00.783	SQLN	LCK_M_IS	53674	13
2024-09-12 12:35:00.783	SQLN	EXECSYNC	121121	287
2024-09-12 12:35:00.783	SQLN	LOGMGR_QUEUE	596799	33064
2024-09-12 12:35:00.783	SQLN	CXPACKET	6749999	233800
2024-09-12 12:35:00.783	SQLN	CXCONSUMER	1893029	376035
2024-09-12 12:35:00.783	SQLN	PAGELATCH_EX	25983	522252
2024-09-12 12:35:00.783	SQLN	CXROWSET_SYNC	1429	469
2024-09-12 12:35:00.783	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300011	2
2024-09-12 12:35:00.783	SQLN	SLEEP_TASK	297727	321485
2024-09-12 12:35:00.783	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	302809	61
2024-09-12 12:35:00.783	SQLN	SESSION_WAIT_STATS_CHILDREN	15160	3464
2024-09-12 12:35:00.783	SQLN	LCK_M_U	1353	97
2024-09-12 12:35:00.783	SQLN	LCK_M_S	43150	138
2024-09-12 12:35:00.783	SQLN	LCK_M_X	1784	11
2024-09-12 12:35:00.783	SQLN	CMEMTHREAD	365	693
2024-09-12 12:35:00.783	SQLN	LCK_M_RS_U	2293	6
2024-09-12 12:35:00.783	SQLN	BROKER_TO_FLUSH	149505	146
2024-09-12 12:35:00.783	SQLN	PAGEIOLATCH_EX	890	343
2024-09-12 12:35:00.783	SQLN	DIRTY_PAGE_POLL	299707	2740
2024-09-12 12:35:00.783	SQLN	LATCH_EX	210530	35276
2024-09-12 12:35:00.783	SQLN	PAGELATCH_UP	59	53
2024-09-12 12:35:00.783	SQLN	WRITELOG	24698	9038
2024-09-12 12:35:00.783	SQLN	LAZYWRITER_SLEEP	598043	3046
2024-09-12 12:35:00.783	SQLN	SOS_SCHEDULER_YIELD	1420783	650167
2024-09-12 12:35:00.783	SQLN	PAGELATCH_SH	16878	9478
2024-09-12 12:35:00.783	SQLN	CHECKPOINT_QUEUE	293807	75
2024-09-12 12:35:00.783	SQLN	BROKER_EVENTHANDLER	478962	4
2024-09-12 12:35:00.783	SQLN	ONDEMAND_TASK_QUEUE	206278	5
2024-09-12 12:35:00.783	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299459	588
2024-09-12 12:35:00.783	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	240051	4
2024-09-12 12:35:00.783	SQLN	ASYNC_NETWORK_IO	779	607
2024-09-12 12:35:00.783	SQLN	SOS_PHYS_PAGE_CACHE	240	83
2024-09-12 12:40:02.143	SQLN	SLEEP_BPOOL_FLUSH	10617	675
2024-09-12 12:40:02.143	SQLN	SQLTRACE_FILE_BUFFER	4	2
2024-09-12 12:40:02.143	SQLN	BROKER_TASK_STOP	310436	67
2024-09-12 12:40:02.143	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300062	5
2024-09-12 12:40:02.143	SQLN	LATCH_SH	167	124
2024-09-12 12:40:02.143	SQLN	XE_TIMER_EVENT	300070	107
2024-09-12 12:40:02.143	SQLN	IO_COMPLETION	5346	3322
2024-09-12 12:40:02.143	SQLN	PAGEIOLATCH_SH	949	476
2024-09-12 12:40:02.143	SQLN	LCK_M_IX	3527	2
2024-09-12 12:40:02.143	SQLN	LCK_M_IS	92983	26
2024-09-12 12:40:02.143	SQLN	EXECSYNC	2748	617
2024-09-12 12:40:02.143	SQLN	LOGMGR_QUEUE	601154	22152
2024-09-12 12:40:02.143	SQLN	CXPACKET	19037116	174300
2024-09-12 12:40:02.143	SQLN	CXCONSUMER	4661243	365865
2024-09-12 12:40:02.143	SQLN	PAGELATCH_EX	12768	4740
2024-09-12 12:40:02.143	SQLN	CXROWSET_SYNC	1519	554
2024-09-12 12:40:02.143	SQLN	PAGEIOLATCH_UP	53	14
2024-09-12 12:40:02.143	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300013	2
2024-09-12 12:40:02.143	SQLN	LCK_M_SCH_S	19	6
2024-09-12 12:40:02.143	SQLN	SLEEP_TASK	559346	374766
2024-09-12 12:40:02.143	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	297570	60
2024-09-12 12:40:02.143	SQLN	SESSION_WAIT_STATS_CHILDREN	10317	3025
2024-09-12 12:40:02.143	SQLN	LCK_M_U	7792	156
2024-09-12 12:40:02.143	SQLN	LCK_M_S	268233	192
2024-09-12 12:40:02.143	SQLN	LCK_M_X	4965	17
2024-09-12 12:40:02.143	SQLN	CMEMTHREAD	482	879
2024-09-12 12:40:02.143	SQLN	LCK_M_RS_U	386	8
2024-09-12 12:40:02.143	SQLN	BROKER_TO_FLUSH	150726	145
2024-09-12 12:40:02.143	SQLN	PAGEIOLATCH_EX	8626	1600
2024-09-12 12:40:02.143	SQLN	DIRTY_PAGE_POLL	301333	2755
2024-09-12 12:40:02.143	SQLN	LATCH_EX	240919	34707
2024-09-12 12:40:02.143	SQLN	PAGELATCH_UP	52	44
2024-09-12 12:40:02.143	SQLN	WRITELOG	57083	8711
2024-09-12 12:40:02.143	SQLN	LAZYWRITER_SLEEP	602757	4935
2024-09-12 12:40:02.143	SQLN	SOS_SCHEDULER_YIELD	1940201	678030
2024-09-12 12:40:02.143	SQLN	PAGELATCH_SH	15443	8822
2024-09-12 12:40:02.143	SQLN	CHECKPOINT_QUEUE	284599	70
2024-09-12 12:40:02.143	SQLN	BROKER_EVENTHANDLER	352908	6
2024-09-12 12:40:02.143	SQLN	ONDEMAND_TASK_QUEUE	217999	4
2024-09-12 12:40:02.143	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	301671	593
2024-09-12 12:40:02.143	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	360036	6
2024-09-12 12:40:02.143	SQLN	ASYNC_NETWORK_IO	1912	468
2024-09-12 12:40:02.143	SQLN	SOS_PHYS_PAGE_CACHE	129	61
2024-09-12 12:45:00.850	SQLN	SLEEP_BPOOL_FLUSH	1604	241
2024-09-12 12:45:00.850	SQLN	SQLTRACE_FILE_BUFFER	4	1
2024-09-12 12:45:00.850	SQLN	BROKER_TASK_STOP	300472	60
2024-09-12 12:45:00.850	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300043	5
2024-09-12 12:45:00.850	SQLN	LATCH_SH	46	56
2024-09-12 12:45:00.850	SQLN	XE_TIMER_EVENT	300004	108
2024-09-12 12:45:00.850	SQLN	IO_COMPLETION	1157	1418
2024-09-12 12:45:00.850	SQLN	PAGEIOLATCH_SH	574	267
2024-09-12 12:45:00.850	SQLN	LCK_M_IX	8918	2
2024-09-12 12:45:00.850	SQLN	LCK_M_IS	88552	32
2024-09-12 12:45:00.850	SQLN	EXECSYNC	507	186
2024-09-12 12:45:00.850	SQLN	LOGMGR_QUEUE	595966	21857
2024-09-12 12:45:00.850	SQLN	LCK_M_RIn_NL	2454	1
2024-09-12 12:45:00.850	SQLN	CXPACKET	3288911	109023
2024-09-12 12:45:00.850	SQLN	CXCONSUMER	1504764	180328
2024-09-12 12:45:00.850	SQLN	CLR_AUTO_EVENT	917380	10
2024-09-12 12:45:00.850	SQLN	PAGELATCH_EX	11138	9125
2024-09-12 12:45:00.850	SQLN	CXROWSET_SYNC	2083	508
2024-09-12 12:45:00.850	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	299998	698
2024-09-12 12:45:00.850	SQLN	LCK_M_SCH_S	35549	18
2024-09-12 12:45:00.850	SQLN	LCK_M_SCH_M	18266	12
2024-09-12 12:45:00.850	SQLN	SLEEP_TASK	205582	152985
2024-09-12 12:45:00.850	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300371	61
2024-09-12 12:45:00.850	SQLN	SESSION_WAIT_STATS_CHILDREN	7163	2066
2024-09-12 12:45:00.850	SQLN	LCK_M_U	7924	138
2024-09-12 12:45:00.850	SQLN	LCK_M_S	215833	154
2024-09-12 12:45:00.850	SQLN	LCK_M_X	1958	13
2024-09-12 12:45:00.850	SQLN	CMEMTHREAD	475	497
2024-09-12 12:45:00.850	SQLN	LCK_M_RS_U	333	3
2024-09-12 12:45:00.850	SQLN	BROKER_TO_FLUSH	149611	145
2024-09-12 12:45:00.850	SQLN	PAGEIOLATCH_EX	1619	547
2024-09-12 12:45:00.850	SQLN	DIRTY_PAGE_POLL	298723	2731
2024-09-12 12:45:00.850	SQLN	LATCH_EX	136596	23164
2024-09-12 12:45:00.850	SQLN	WRITELOG	24813	8388
2024-09-12 12:45:00.850	SQLN	LAZYWRITER_SLEEP	596989	2849
2024-09-12 12:45:00.850	SQLN	SOS_SCHEDULER_YIELD	1326673	703444
2024-09-12 12:45:00.850	SQLN	PAGELATCH_SH	12487	7394
2024-09-12 12:45:00.850	SQLN	CHECKPOINT_QUEUE	293962	76
2024-09-12 12:45:00.850	SQLN	ONDEMAND_TASK_QUEUE	462680	4252
2024-09-12 12:45:00.850	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	298711	586
2024-09-12 12:45:00.850	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	240024	4
2024-09-12 12:45:00.850	SQLN	ASYNC_NETWORK_IO	3157	896
2024-09-12 12:45:00.850	SQLN	SOS_PHYS_PAGE_CACHE	127	55
2024-09-12 12:50:01.370	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	301104	75
2024-09-12 12:50:01.370	SQLN	SLEEP_BPOOL_FLUSH	1725	249
2024-09-12 12:50:01.370	SQLN	BROKER_TASK_STOP	310343	62
2024-09-12 12:50:01.370	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300067	5
2024-09-12 12:50:01.370	SQLN	LATCH_SH	136	231
2024-09-12 12:50:01.370	SQLN	XE_TIMER_EVENT	300008	107
2024-09-12 12:50:01.370	SQLN	IO_COMPLETION	5887	4615
2024-09-12 12:50:01.370	SQLN	PAGEIOLATCH_SH	3557	803
2024-09-12 12:50:01.370	SQLN	LCK_M_IX	13074	5
2024-09-12 12:50:01.370	SQLN	LCK_M_IS	620674	73
2024-09-12 12:50:01.370	SQLN	EXECSYNC	707	334
2024-09-12 12:50:01.370	SQLN	LOGMGR_QUEUE	599576	21362
2024-09-12 12:50:01.370	SQLN	LCK_M_RIn_NL	341	1
2024-09-12 12:50:01.370	SQLN	CXPACKET	6661069	96159
2024-09-12 12:50:01.370	SQLN	CXCONSUMER	1659092	181944
2024-09-12 12:50:01.370	SQLN	CLR_AUTO_EVENT	757798	10
2024-09-12 12:50:01.370	SQLN	PAGELATCH_EX	15071	9270
2024-09-12 12:50:01.370	SQLN	CXROWSET_SYNC	1026	422
2024-09-12 12:50:01.370	SQLN	PAGEIOLATCH_UP	293	13
2024-09-12 12:50:01.370	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300012	2
2024-09-12 12:50:01.370	SQLN	LCK_M_SCH_S	34711	22
2024-09-12 12:50:01.370	SQLN	LCK_M_SCH_M	11131	234
2024-09-12 12:50:01.370	SQLN	SLEEP_TASK	449295	192398
2024-09-12 12:50:01.370	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	297790	61
2024-09-12 12:50:01.370	SQLN	SESSION_WAIT_STATS_CHILDREN	4597	1966
2024-09-12 12:50:01.370	SQLN	LCK_M_U	14095	257
2024-09-12 12:50:01.370	SQLN	LCK_M_S	164484	199
2024-09-12 12:50:01.370	SQLN	LCK_M_X	18241	109
2024-09-12 12:50:01.370	SQLN	CMEMTHREAD	451	543
2024-09-12 12:50:01.370	SQLN	LCK_M_RS_U	1242	21
2024-09-12 12:50:01.370	SQLN	BROKER_TO_FLUSH	149426	146
2024-09-12 12:50:01.370	SQLN	PAGEIOLATCH_EX	2863	718
2024-09-12 12:50:01.370	SQLN	DIRTY_PAGE_POLL	300505	2747
2024-09-12 12:50:01.370	SQLN	LATCH_EX	233148	35770
2024-09-12 12:50:01.370	SQLN	PAGELATCH_UP	9	30
2024-09-12 12:50:01.370	SQLN	WRITELOG	26184	7759
2024-09-12 12:50:01.370	SQLN	LAZYWRITER_SLEEP	599324	3260
2024-09-12 12:50:01.370	SQLN	SOS_SCHEDULER_YIELD	1476547	719707
2024-09-12 12:50:01.370	SQLN	PAGELATCH_SH	21768	13451
2024-09-12 12:50:01.370	SQLN	CHECKPOINT_QUEUE	294015	73
2024-09-12 12:50:01.370	SQLN	ONDEMAND_TASK_QUEUE	374500	586
2024-09-12 12:50:01.370	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300589	591
2024-09-12 12:50:01.370	SQLN	CLR_MANUAL_EVENT	48615	330
2024-09-12 12:50:01.370	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	360033	6
2024-09-12 12:50:01.370	SQLN	ASYNC_NETWORK_IO	674	181
2024-09-12 12:50:01.370	SQLN	SOS_PHYS_PAGE_CACHE	57	22
2024-09-12 12:55:00.280	SQLN	SLEEP_BPOOL_FLUSH	344	66
2024-09-12 12:55:00.280	SQLN	BROKER_TASK_STOP	310422	64
2024-09-12 12:55:00.280	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300023	5
2024-09-12 12:55:00.280	SQLN	LATCH_SH	288	312
2024-09-12 12:55:00.280	SQLN	XE_TIMER_EVENT	296693	107
2024-09-12 12:55:00.280	SQLN	IO_COMPLETION	1927	3089
2024-09-12 12:55:00.280	SQLN	PAGEIOLATCH_SH	23838	15530
2024-09-12 12:55:00.280	SQLN	LCK_M_IS	47703	24
2024-09-12 12:55:00.280	SQLN	EXECSYNC	3859	990
2024-09-12 12:55:00.280	SQLN	LOGMGR_QUEUE	596540	20753
2024-09-12 12:55:00.280	SQLN	CXPACKET	20971962	192560
2024-09-12 12:55:00.280	SQLN	CXCONSUMER	4568662	451324
2024-09-12 12:55:00.280	SQLN	PAGELATCH_EX	11817	6056
2024-09-12 12:55:00.280	SQLN	CXROWSET_SYNC	2074	657
2024-09-12 12:55:00.280	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	299997	729
2024-09-12 12:55:00.280	SQLN	LCK_M_SCH_M	1055	3
2024-09-12 12:55:00.280	SQLN	SLEEP_TASK	675599	489830
2024-09-12 12:55:00.280	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300109	61
2024-09-12 12:55:00.280	SQLN	SESSION_WAIT_STATS_CHILDREN	6981	2982
2024-09-12 12:55:00.280	SQLN	LCK_M_U	3528	97
2024-09-12 12:55:00.280	SQLN	LCK_M_S	91902	205
2024-09-12 12:55:00.280	SQLN	LCK_M_X	3896	8
2024-09-12 12:55:00.280	SQLN	CMEMTHREAD	762	1037
2024-09-12 12:55:00.280	SQLN	LCK_M_RS_U	637	9
2024-09-12 12:55:00.280	SQLN	BROKER_TO_FLUSH	148786	145
2024-09-12 12:55:00.280	SQLN	PAGEIOLATCH_EX	1049	421
2024-09-12 12:55:00.280	SQLN	DIRTY_PAGE_POLL	298866	2732
2024-09-12 12:55:00.280	SQLN	LATCH_EX	320424	49208
2024-09-12 12:55:00.280	SQLN	PAGELATCH_UP	38	61
2024-09-12 12:55:00.280	SQLN	BROKER_RECEIVE_WAITFOR	2243	2
2024-09-12 12:55:00.280	SQLN	WRITELOG	20909	7815
2024-09-12 12:55:00.280	SQLN	LAZYWRITER_SLEEP	597451	2914
2024-09-12 12:55:00.280	SQLN	SOS_SCHEDULER_YIELD	1799906	632634
2024-09-12 12:55:00.280	SQLN	PAGELATCH_SH	21039	11510
2024-09-12 12:55:00.280	SQLN	CHECKPOINT_QUEUE	297211	73
2024-09-12 12:55:00.280	SQLN	BROKER_EVENTHANDLER	332058	4
2024-09-12 12:55:00.280	SQLN	ONDEMAND_TASK_QUEUE	304792	650
2024-09-12 12:55:00.280	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	298755	588
2024-09-12 12:55:00.280	SQLN	CLR_MANUAL_EVENT	4691	166
2024-09-12 12:55:00.280	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	240025	4
2024-09-12 12:55:00.280	SQLN	ASYNC_NETWORK_IO	5676	1144
2024-09-12 12:55:00.280	SQLN	SOS_PHYS_PAGE_CACHE	540	217
2024-09-12 13:00:01.067	SQLN	SLEEP_BPOOL_FLUSH	1253	259
2024-09-12 13:00:01.067	SQLN	BROKER_TASK_STOP	310533	63
2024-09-12 13:00:01.067	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300042	5
2024-09-12 13:00:01.067	SQLN	LATCH_SH	163	127
2024-09-12 13:00:01.067	SQLN	XE_TIMER_EVENT	303443	108
2024-09-12 13:00:01.067	SQLN	IO_COMPLETION	8967	6264
2024-09-12 13:00:01.067	SQLN	PAGEIOLATCH_SH	26330	4704
2024-09-12 13:00:01.067	SQLN	LCK_M_IX	1263	3
2024-09-12 13:00:01.067	SQLN	LCK_M_IS	51207	18
2024-09-12 13:00:01.067	SQLN	EXECSYNC	112	223
2024-09-12 13:00:01.067	SQLN	LOGMGR_QUEUE	600142	22060
2024-09-12 13:00:01.067	SQLN	CXPACKET	5238240	128597
2024-09-12 13:00:01.067	SQLN	CXCONSUMER	1657416	257027
2024-09-12 13:00:01.067	SQLN	PAGELATCH_EX	11285	4903
2024-09-12 13:00:01.067	SQLN	CXROWSET_SYNC	3831	743
2024-09-12 13:00:01.067	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300011	2
2024-09-12 13:00:01.067	SQLN	LCK_M_SCH_S	20944	3
2024-09-12 13:00:01.067	SQLN	SLEEP_TASK	317435	228944
2024-09-12 13:00:01.067	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	299077	63
2024-09-12 13:00:01.067	SQLN	SESSION_WAIT_STATS_CHILDREN	9640	2962
2024-09-12 13:00:01.067	SQLN	LCK_M_U	2179	134
2024-09-12 13:00:01.067	SQLN	LCK_M_S	190766	243
2024-09-12 13:00:01.067	SQLN	LCK_M_X	11640	14
2024-09-12 13:00:01.067	SQLN	CMEMTHREAD	476	625
2024-09-12 13:00:01.067	SQLN	LCK_M_RS_U	609	11
2024-09-12 13:00:01.067	SQLN	BROKER_TO_FLUSH	150472	145
2024-09-12 13:00:01.067	SQLN	PAGEIOLATCH_EX	1230	347
2024-09-12 13:00:01.067	SQLN	DIRTY_PAGE_POLL	300787	2750
2024-09-12 13:00:01.067	SQLN	LATCH_EX	291994	43252
2024-09-12 13:00:01.067	SQLN	PAGELATCH_UP	45	41
2024-09-12 13:00:01.067	SQLN	BROKER_RECEIVE_WAITFOR	117791	2
2024-09-12 13:00:01.067	SQLN	WRITELOG	18255	7438
2024-09-12 13:00:01.067	SQLN	LAZYWRITER_SLEEP	600613	1453
2024-09-12 13:00:01.067	SQLN	SOS_SCHEDULER_YIELD	1392699	677490
2024-09-12 13:00:01.067	SQLN	PAGELATCH_SH	21330	12544
2024-09-12 13:00:01.067	SQLN	CHECKPOINT_QUEUE	297029	80
2024-09-12 13:00:01.067	SQLN	BROKER_EVENTHANDLER	178657	2
2024-09-12 13:00:01.067	SQLN	ONDEMAND_TASK_QUEUE	301471	1866
2024-09-12 13:00:01.067	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	301001	592
2024-09-12 13:00:01.067	SQLN	CLR_MANUAL_EVENT	78512	490
2024-09-12 13:00:01.067	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300023	5
2024-09-12 13:00:01.067	SQLN	ASYNC_NETWORK_IO	3386	1489
2024-09-12 13:00:01.067	SQLN	SOS_PHYS_PAGE_CACHE	50	29
2024-09-12 13:05:00.240	SQLN	SLEEP_BPOOL_FLUSH	2684	358
2024-09-12 13:05:00.240	SQLN	BROKER_TASK_STOP	310516	64
2024-09-12 13:05:00.240	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300030	5
2024-09-12 13:05:00.240	SQLN	LATCH_SH	13	99
2024-09-12 13:05:00.240	SQLN	XE_TIMER_EVENT	296598	110
2024-09-12 13:05:00.240	SQLN	IO_COMPLETION	2786	2611
2024-09-12 13:05:00.240	SQLN	PAGEIOLATCH_SH	920	328
2024-09-12 13:05:00.240	SQLN	LCK_M_IX	7248	6
2024-09-12 13:05:00.240	SQLN	LCK_M_IS	37763	20
2024-09-12 13:05:00.240	SQLN	EXECSYNC	323832	323
2024-09-12 13:05:00.240	SQLN	LOGMGR_QUEUE	595940	32897
2024-09-12 13:05:00.240	SQLN	DEADLOCK_ENUM_MUTEX	1922	469
2024-09-12 13:05:00.240	SQLN	CXPACKET	13670587	161243
2024-09-12 13:05:00.240	SQLN	CXCONSUMER	3870780	313085
2024-09-12 13:05:00.240	SQLN	CLR_AUTO_EVENT	604706	16
2024-09-12 13:05:00.240	SQLN	PAGELATCH_EX	50200	526973
2024-09-12 13:05:00.240	SQLN	CXROWSET_SYNC	3265	591
2024-09-12 13:05:00.240	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300014	2
2024-09-12 13:05:00.240	SQLN	LCK_M_SCH_S	4	1
2024-09-12 13:05:00.240	SQLN	LCK_M_SCH_M	124	90
2024-09-12 13:05:00.240	SQLN	SLEEP_TASK	452157	306231
2024-09-12 13:05:00.240	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	301480	63
2024-09-12 13:05:00.240	SQLN	SESSION_WAIT_STATS_CHILDREN	11151	2623
2024-09-12 13:05:00.240	SQLN	LCK_M_U	7622	125
2024-09-12 13:05:00.240	SQLN	LCK_M_S	247273	218
2024-09-12 13:05:00.240	SQLN	LCK_M_X	10957	26
2024-09-12 13:05:00.240	SQLN	CMEMTHREAD	508	624
2024-09-12 13:05:00.240	SQLN	LCK_M_RS_U	451	8
2024-09-12 13:05:00.240	SQLN	BROKER_TO_FLUSH	148431	145
2024-09-12 13:05:00.240	SQLN	PAGEIOLATCH_EX	3631	1270
2024-09-12 13:05:00.240	SQLN	DIRTY_PAGE_POLL	299024	2734
2024-09-12 13:05:00.240	SQLN	LATCH_EX	248506	33341
2024-09-12 13:05:00.240	SQLN	PAGELATCH_UP	29	55
2024-09-12 13:05:00.240	SQLN	BROKER_RECEIVE_WAITFOR	60003	2
2024-09-12 13:05:00.240	SQLN	WRITELOG	36860	7867
2024-09-12 13:05:00.240	SQLN	LAZYWRITER_SLEEP	595979	6194
2024-09-12 13:05:00.240	SQLN	SOS_SCHEDULER_YIELD	2068570	726022
2024-09-12 13:05:00.240	SQLN	PAGELATCH_SH	17566	9365
2024-09-12 13:05:00.240	SQLN	CHECKPOINT_QUEUE	290359	86
2024-09-12 13:05:00.240	SQLN	BROKER_EVENTHANDLER	186902	2
2024-09-12 13:05:00.240	SQLN	ONDEMAND_TASK_QUEUE	301138	6182
2024-09-12 13:05:00.240	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	298732	588
2024-09-12 13:05:00.240	SQLN	CLR_MANUAL_EVENT	86831	491
2024-09-12 13:05:00.240	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300067	5
2024-09-12 13:05:00.240	SQLN	ASYNC_NETWORK_IO	6643	1569
2024-09-12 13:05:00.240	SQLN	SOS_PHYS_PAGE_CACHE	513	181
2024-09-12 13:10:02.323	SQLN	SLEEP_BPOOL_FLUSH	727	135
2024-09-12 13:10:02.323	SQLN	BROKER_TASK_STOP	300526	61
2024-09-12 13:10:02.323	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300046	5
2024-09-12 13:10:02.323	SQLN	LATCH_SH	426	228
2024-09-12 13:10:02.323	SQLN	XE_TIMER_EVENT	303492	108
2024-09-12 13:10:02.323	SQLN	IO_COMPLETION	3926	4254
2024-09-12 13:10:02.323	SQLN	PAGEIOLATCH_SH	19656	7660
2024-09-12 13:10:02.323	SQLN	LCK_M_IX	42277	6
2024-09-12 13:10:02.323	SQLN	LCK_M_IS	148268	23
2024-09-12 13:10:02.323	SQLN	EXECSYNC	3319	1075
2024-09-12 13:10:02.323	SQLN	LOGMGR_QUEUE	602681	22539
2024-09-12 13:10:02.323	SQLN	DEADLOCK_ENUM_MUTEX	562	261
2024-09-12 13:10:02.323	SQLN	CXPACKET	19557951	194111
2024-09-12 13:10:02.323	SQLN	CXCONSUMER	3535319	533524
2024-09-12 13:10:02.323	SQLN	CLR_AUTO_EVENT	638988	10
2024-09-12 13:10:02.323	SQLN	PAGELATCH_EX	12305	6840
2024-09-12 13:10:02.323	SQLN	CXROWSET_SYNC	2382	711
2024-09-12 13:10:02.323	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	299999	768
2024-09-12 13:10:02.323	SQLN	LCK_M_SCH_S	29	4
2024-09-12 13:10:02.323	SQLN	LCK_M_SCH_M	5	15
2024-09-12 13:10:02.323	SQLN	SLEEP_TASK	550655	592311
2024-09-12 13:10:02.323	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	299032	63
2024-09-12 13:10:02.323	SQLN	SESSION_WAIT_STATS_CHILDREN	9808	3322
2024-09-12 13:10:02.323	SQLN	LCK_M_U	32931	121
2024-09-12 13:10:02.323	SQLN	LCK_M_S	257624	137
2024-09-12 13:10:02.323	SQLN	LCK_M_X	6656	9
2024-09-12 13:10:02.323	SQLN	CMEMTHREAD	432	863
2024-09-12 13:10:02.323	SQLN	LCK_M_RS_U	285	5
2024-09-12 13:10:02.323	SQLN	BROKER_TO_FLUSH	151627	146
2024-09-12 13:10:02.323	SQLN	PAGEIOLATCH_EX	1898	533
2024-09-12 13:10:02.323	SQLN	DIRTY_PAGE_POLL	302068	2760
2024-09-12 13:10:02.323	SQLN	LATCH_EX	172222	33699
2024-09-12 13:10:02.323	SQLN	PAGELATCH_UP	139	60
2024-09-12 13:10:02.323	SQLN	WRITELOG	29734	7409
2024-09-12 13:10:02.323	SQLN	LAZYWRITER_SLEEP	605377	3731
2024-09-12 13:10:02.323	SQLN	TRACEWRITE	10926	990
2024-09-12 13:10:02.323	SQLN	SOS_SCHEDULER_YIELD	1548489	631312
2024-09-12 13:10:02.323	SQLN	PAGELATCH_SH	13228	7991
2024-09-12 13:10:02.323	SQLN	CHECKPOINT_QUEUE	297828	83
2024-09-12 13:10:02.323	SQLN	BROKER_EVENTHANDLER	382964	1
2024-09-12 13:10:02.323	SQLN	ONDEMAND_TASK_QUEUE	321698	1891
2024-09-12 13:10:02.323	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	302213	595
2024-09-12 13:10:02.323	SQLN	CLR_MANUAL_EVENT	9074	327
2024-09-12 13:10:02.323	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	360024	6
2024-09-12 13:10:02.323	SQLN	ASYNC_NETWORK_IO	40741	7425
2024-09-12 13:10:02.323	SQLN	SOS_PHYS_PAGE_CACHE	286	115
2024-09-12 13:15:00.250	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	297095	74
2024-09-12 13:15:00.250	SQLN	SLEEP_BPOOL_FLUSH	935	208
