TimeGenerated	LogicalServerName_s	database_id	file_id	num_of_reads	num_of_writes	num_of_bytes_read	num_of_bytes_written	io_stall_read_ms	io_stall_write_ms	io_stall_ms	reads_per_second	writes_per_second	database_name	name	filename
2024-09-13 04:35:03.820	SQLN	2	4	828	823	51847168	53649408	2256	1720	3976	2.728	2.712	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 04:35:03.820	SQLN	2	5	806	802	50724864	52436992	2129	1406	3535	2.656	2.643	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 04:35:03.820	SQLN	2	6	809	806	50937856	52690944	2092	3544	5636	2.666	2.656	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 04:35:03.820	SQLN	2	7	849	843	53387264	55001088	2230	3659	5889	2.798	2.778	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 04:35:03.820	SQLN	2	8	821	813	51576832	53157888	2050	8177	10227	2.705	2.679	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 04:35:03.820	SQLN	2	9	833	823	52338688	53673984	2120	6424	8544	2.745	2.712	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 04:35:03.820	SQLN	4	1	0	2	0	16384	0	243	243	0.000	0.007	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-13 04:35:03.820	SQLN	4	2	0	195	0	131584	0	4652	4652	0.000	0.643	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 04:35:03.820	SQLN	5	1	4605	736	38879232	83361792	3336	24903	28239	15.174	2.425	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 04:35:03.820	SQLN	5	2	0	112912	0	984738816	0	139302	139302	0.000	372.051	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 04:35:03.820	SQLN	16	1	2	4	16384	1253376	11	4	15	0.007	0.013	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 04:35:03.820	SQLN	16	2	0	226	0	12764160	0	119	119	0.000	0.745	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 04:35:03.820	SQLN	17	2	0	55	0	266240	0	6135	6135	0.000	0.181	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 04:35:03.820	SQLN	25	2	0	899	0	511488	0	1079	1079	0.000	2.962	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 04:40:00.447	SQLN	2	1	13406	13294	875257856	870187008	50830	5847996	5898826	45.195	44.818	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-13 04:40:00.447	SQLN	2	2	0	3905	0	238264832	0	718680	718680	0.000	13.165	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 04:40:00.447	SQLN	2	3	4586	4548	299573248	297869312	17977	1933097	1951074	15.461	15.332	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-13 04:40:00.447	SQLN	2	4	4642	4602	303243264	301441024	18227	1906748	1924975	15.649	15.515	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 04:40:00.447	SQLN	2	5	4654	4609	303636480	301809664	17831	1948900	1966731	15.690	15.538	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 04:40:00.447	SQLN	2	6	4582	4537	298860544	297066496	16609	1942147	1958756	15.447	15.295	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 04:40:00.447	SQLN	2	7	4649	4609	303456256	301817856	16528	1939752	1956280	15.673	15.538	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 04:40:00.447	SQLN	2	8	4793	4758	313106432	311500800	16195	2609915	2626110	16.158	16.040	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 04:40:00.447	SQLN	2	9	4637	4604	302809088	301334528	16578	1960411	1976989	15.633	15.521	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 03:10:00.137	SQLN	1	1	1	0	8192	0	1	0	1	0.003	0.000	master	master	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\master.mdf
2024-09-13 03:10:00.137	SQLN	2	1	18	9	663552	589824	68	5	73	0.060	0.030	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-13 03:10:00.137	SQLN	2	2	0	41	0	2515456	0	21	21	0.000	0.137	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 03:10:00.137	SQLN	2	3	7	3	172032	139264	99	2	101	0.023	0.010	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-13 03:10:00.137	SQLN	2	4	9	3	188416	139264	23	2	25	0.030	0.010	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 03:10:00.137	SQLN	2	5	6	2	163840	131072	49	1	50	0.020	0.007	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 03:10:00.137	SQLN	2	6	8	4	196608	172032	73	2	75	0.027	0.013	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 03:10:00.137	SQLN	2	7	4	3	204800	196608	10	1	11	0.013	0.010	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 03:10:00.137	SQLN	2	8	6	3	221184	196608	5	2	7	0.020	0.010	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 03:10:00.137	SQLN	2	9	6	3	221184	196608	19	2	21	0.020	0.010	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 03:10:00.137	SQLN	4	2	0	167	0	111104	0	43	43	0.000	0.557	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 03:10:00.137	SQLN	5	1	4592	2581	70320128	127516672	6136	992	7128	15.327	8.615	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 03:10:00.137	SQLN	5	2	0	120419	0	198131200	0	29568	29568	0.000	401.919	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 03:10:00.137	SQLN	8	1	516	0	76972032	0	4952	0	4952	1.722	0.000	SALES_TWO	SALES_TWO	M:\MDF_DATA\SALES_TWO.mdf
2024-09-13 03:10:00.137	SQLN	8	2	0	1	0	18432	0	1	1	0.000	0.003	SALES_TWO	SALES_TWO_log	L:\LDF_DATA\SALES_TWO_log.ldf
2024-09-13 03:10:00.137	SQLN	16	1	0	55	0	6111232	0	50	50	0.000	0.184	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 03:10:00.137	SQLN	16	2	0	6	0	70144	0	1	1	0.000	0.020	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 03:10:00.137	SQLN	17	2	0	53	0	261120	0	17	17	0.000	0.177	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 03:10:00.137	SQLN	25	2	0	894	0	513024	0	234	234	0.000	2.984	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 03:10:00.137	SQLN	41	1	0	1	0	8192	0	0	0	0.000	0.003	TQMST_FLEXY_IC	TQMST_2_1_31_1	M:\MDF_DATA\TQMST_20230315021950_Data.mdf
2024-09-13 03:15:00.660	SQLN	2	1	45	45	2949120	2949120	26	41	67	0.150	0.150	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-13 03:15:00.660	SQLN	2	2	0	53	0	3246080	0	28	28	0.000	0.176	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 03:15:00.660	SQLN	2	3	17	16	1007616	999424	15	16	31	0.057	0.053	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-13 03:15:00.660	SQLN	2	4	18	16	1064960	1048576	6	16	22	0.060	0.053	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 03:15:00.660	SQLN	2	5	17	14	942080	917504	8	19	27	0.057	0.047	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 03:15:00.660	SQLN	2	6	16	14	933888	917504	14	17	31	0.053	0.047	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 03:15:00.660	SQLN	2	7	14	14	917504	917504	4	23	27	0.047	0.047	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 03:15:00.660	SQLN	2	8	17	15	999424	983040	5	17	22	0.057	0.050	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 03:15:00.660	SQLN	2	9	17	14	942080	917504	15	14	29	0.057	0.047	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 03:15:00.660	SQLN	4	2	0	164	0	111104	0	121	121	0.000	0.546	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 03:15:00.660	SQLN	5	1	3198	3616	47325184	143245312	6375	1488	7863	10.642	12.033	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 03:15:00.660	SQLN	5	2	0	122041	0	205701120	0	29636	29636	0.000	406.106	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 03:15:00.660	SQLN	8	1	56	0	18333696	0	219	0	219	0.186	0.000	SALES_TWO	SALES_TWO	M:\MDF_DATA\SALES_TWO.mdf
2024-09-13 03:15:00.660	SQLN	16	1	1	56	8192	5652480	1	44	45	0.003	0.186	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 03:15:00.660	SQLN	16	2	0	14	0	264192	0	5	5	0.000	0.047	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 03:15:00.660	SQLN	17	2	0	57	0	269312	0	16	16	0.000	0.190	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 03:15:00.660	SQLN	25	2	0	901	0	516608	0	235	235	0.000	2.998	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 03:30:00.100	SQLN	2	2	0	4	0	245760	0	2	2	0.000	0.013	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 03:30:00.100	SQLN	4	2	0	170	0	111104	0	44	44	0.000	0.568	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 03:30:00.100	SQLN	5	1	4	936	32768	104128512	1	547	548	0.013	3.126	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 03:30:00.100	SQLN	5	2	0	124008	0	200706048	0	31297	31297	0.000	414.158	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 03:30:00.100	SQLN	16	1	0	38	0	4866048	0	43	43	0.000	0.127	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 03:30:00.100	SQLN	16	2	0	12	0	291328	0	4	4	0.000	0.040	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 03:30:00.100	SQLN	17	2	0	53	0	264192	0	16	16	0.000	0.177	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 03:30:00.100	SQLN	25	2	0	893	0	513024	0	239	239	0.000	2.982	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 03:45:00.320	SQLN	2	1	36994	26303	2418802688	1961517056	107709	5175602	5283311	123.584	87.869	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-13 03:45:00.320	SQLN	2	2	0	1269	0	77492224	0	80198	80198	0.000	4.239	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 03:45:00.320	SQLN	2	3	12855	9375	841007104	677380096	39961	1729698	1769659	42.944	31.318	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-13 03:45:00.320	SQLN	2	4	13102	9085	856145920	672743424	41839	1718791	1760630	43.769	30.350	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 03:45:00.320	SQLN	2	5	13291	9916	869662720	719085568	42001	1952621	1994622	44.400	33.126	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 03:45:00.320	SQLN	2	6	12679	9227	828383232	677707776	32479	1723596	1756075	42.356	30.824	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 03:45:00.320	SQLN	2	7	12777	9276	835903488	674332672	32478	1940456	1972934	42.683	30.988	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 03:45:00.320	SQLN	2	8	12625	8958	823132160	655441920	33033	1720200	1753233	42.176	29.925	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 03:45:00.320	SQLN	2	9	13118	9342	857333760	683720704	33412	1411344	1444756	43.822	31.208	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 03:45:00.320	SQLN	4	1	2	5	16384	40960	9	3	12	0.007	0.017	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-13 03:45:00.320	SQLN	4	2	0	170	0	117248	0	43	43	0.000	0.568	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 03:45:00.320	SQLN	5	1	6	1450	368640	109854720	26	915	941	0.020	4.844	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 03:45:00.320	SQLN	5	2	0	122122	0	197900800	0	37876	37876	0.000	407.965	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 03:45:00.320	SQLN	6	1	0	23871	0	9534078976	0	1658930	1658930	0.000	79.744	SALES_DATA	SALES_DATA	M:\MDF_DATA\SALES_DATA.mdf
2024-09-13 03:45:00.320	SQLN	6	2	0	99458	0	6089402880	0	80572	80572	0.000	332.253	SALES_DATA	SALES_DATA_log	L:\LDF_DATA\SALES_DATA_1.ldf
2024-09-13 03:45:00.320	SQLN	8	1	0	1	0	8192	0	1	1	0.000	0.003	SALES_TWO	SALES_TWO	M:\MDF_DATA\SALES_TWO.mdf
2024-09-13 03:45:00.320	SQLN	16	1	1	47	8192	5177344	9	42	51	0.003	0.157	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 03:45:00.320	SQLN	16	2	0	15	0	299008	0	4	4	0.000	0.050	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 03:45:00.320	SQLN	17	2	0	55	0	262144	0	854	854	0.000	0.184	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 03:45:00.320	SQLN	25	2	0	894	0	517632	0	767	767	0.000	2.987	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 03:45:00.320	SQLN	28	1	0	2	0	16384	0	1	1	0.000	0.007	TTQM_PRUEBAS_IC	TTQM_PRUEBAS_4_12_28_1	M:\MDF_DATA\TTQM_PRUEBAS_20230313114225_Data.mdf
2024-09-13 03:45:00.320	SQLN	41	1	0	1	0	8192	0	1	1	0.000	0.003	TQMST_FLEXY_IC	TQMST_2_1_31_1	M:\MDF_DATA\TQMST_20230315021950_Data.mdf
2024-09-13 03:45:00.320	SQLN	43	1	0	1	0	8192	0	1	1	0.000	0.003	iJMT_Vistas	iJMT_Vistas	M:\MDF_DATA\iJMT_Vistas.mdf
2024-09-13 04:05:00.303	SQLN	2	1	217	209	13500416	13508608	151	164	315	0.725	0.698	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-13 04:05:00.303	SQLN	2	2	0	14	0	860160	0	9	9	0.000	0.047	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 04:05:00.303	SQLN	2	3	79	76	4784128	4808704	68	70	138	0.264	0.254	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-13 04:05:00.303	SQLN	2	4	72	75	4628480	4661248	51	80	131	0.241	0.251	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 04:05:00.303	SQLN	2	5	72	72	4579328	4587520	57	71	128	0.241	0.241	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 04:05:00.303	SQLN	2	6	77	72	4620288	4620288	63	52	115	0.257	0.241	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 04:05:00.303	SQLN	2	7	73	70	4513792	4513792	55	52	107	0.244	0.234	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 04:05:00.303	SQLN	2	8	72	72	4456448	4472832	55	56	111	0.241	0.241	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 04:05:00.303	SQLN	2	9	73	72	4554752	4562944	45	61	106	0.244	0.241	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 04:00:01.003	SQLN	2	1	54	54	3538944	3538944	28	26	54	0.180	0.180	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-13 04:00:01.003	SQLN	2	2	0	5	0	307200	0	2	2	0.000	0.017	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 04:00:01.003	SQLN	2	3	18	18	1179648	1179648	9	9	18	0.060	0.060	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-13 04:00:01.003	SQLN	2	4	19	18	1179648	1179648	9	8	17	0.063	0.060	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 04:00:01.003	SQLN	2	5	18	18	1179648	1179648	8	10	18	0.060	0.060	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 04:00:01.003	SQLN	2	6	27	27	1769472	1769472	13	14	27	0.090	0.090	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 04:00:01.003	SQLN	2	7	17	17	1114112	1114112	8	9	17	0.057	0.057	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 04:00:01.003	SQLN	2	8	18	18	1179648	1179648	8	9	17	0.060	0.060	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 04:00:01.003	SQLN	2	9	18	18	1179648	1179648	9	9	18	0.060	0.060	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 04:00:01.003	SQLN	4	2	0	158	0	109056	0	50	50	0.000	0.526	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 04:00:01.003	SQLN	5	1	30	1055	270336	81387520	52	662	714	0.100	3.511	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 04:00:01.003	SQLN	5	2	0	70078	0	112266752	0	18349	18349	0.000	233.205	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 04:00:01.003	SQLN	16	1	0	57	0	4759552	0	57	57	0.000	0.190	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 04:00:01.003	SQLN	16	2	0	12	0	244736	0	3	3	0.000	0.040	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 04:00:01.003	SQLN	17	2	0	61	0	330752	0	17	17	0.000	0.203	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 04:00:01.003	SQLN	25	2	0	897	0	514048	0	253	253	0.000	2.985	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 04:05:00.303	SQLN	4	1	0	3	0	32768	0	1	1	0.000	0.010	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-13 04:05:00.303	SQLN	4	2	0	197	0	136192	0	50	50	0.000	0.658	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 04:05:00.303	SQLN	5	1	34373	1048	3257057280	62537728	51434	910	52344	114.846	3.502	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 04:05:00.303	SQLN	5	2	0	84457	0	136006144	0	24790	24790	0.000	282.185	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 04:05:00.303	SQLN	6	1	3	12864	24576	342401024	2	9199	9201	0.010	42.981	SALES_DATA	SALES_DATA	M:\MDF_DATA\SALES_DATA.mdf
2024-09-13 04:05:00.303	SQLN	6	2	0	12	0	181248	0	4	4	0.000	0.040	SALES_DATA	SALES_DATA_log	L:\LDF_DATA\SALES_DATA_1.ldf
2024-09-13 04:05:00.303	SQLN	16	1	0	27	0	2646016	0	19	19	0.000	0.090	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 04:05:00.303	SQLN	16	2	0	189	0	10401792	0	101	101	0.000	0.631	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 04:05:00.303	SQLN	17	2	0	53	0	266240	0	16	16	0.000	0.177	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 04:05:00.303	SQLN	23	1	0	1	0	8192	0	0	0	0.000	0.003	FLEXYMAN_IC	FLEXYMAN_IC	M:\MDF_DATA\FLEXYMAN_20220315035740.mdf
2024-09-13 04:05:00.303	SQLN	25	2	0	892	0	509952	0	939	939	0.000	2.980	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 04:05:00.303	SQLN	28	1	0	26	0	229376	0	10	10	0.000	0.087	TTQM_PRUEBAS_IC	TTQM_PRUEBAS_4_12_28_1	M:\MDF_DATA\TTQM_PRUEBAS_20230313114225_Data.mdf
2024-09-13 04:05:00.303	SQLN	33	1	0	1	0	8192	0	0	0	0.000	0.003	DOCUWARE_DATOS	DOCUWARE_DATOS	M:\MDF_DATA\DOCUWARE_DATOS.mdf
2024-09-13 04:05:00.303	SQLN	35	1	0	1	0	8192	0	0	0	0.000	0.003	CLQR_IC	CLQR_IC	M:\MDF_DATA\CLQR_20230306031312.mdf
2024-09-13 04:10:00.987	SQLN	2	1	539	565	34144256	36364288	783	661	1444	1.793	1.879	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-13 04:10:00.987	SQLN	2	2	0	26	0	1597440	0	71	71	0.000	0.086	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 04:10:00.987	SQLN	2	3	180	195	11337728	12279808	260	229	489	0.599	0.649	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-13 04:10:00.987	SQLN	2	4	186	189	11534336	12189696	351	223	574	0.619	0.629	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-13 04:10:00.987	SQLN	2	5	180	190	11460608	12206080	304	277	581	0.599	0.632	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-13 04:10:00.987	SQLN	2	6	184	189	11567104	12140544	276	294	570	0.612	0.629	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-13 04:10:00.987	SQLN	2	7	177	184	11288576	11927552	295	217	512	0.589	0.612	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-13 04:10:00.987	SQLN	2	8	178	186	11280384	12001280	216	224	440	0.592	0.619	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-13 04:10:00.987	SQLN	2	9	185	192	11550720	12263424	276	229	505	0.615	0.639	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-13 04:10:00.987	SQLN	4	1	0	4	0	32768	0	5	5	0.000	0.013	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-13 04:10:00.987	SQLN	4	2	0	182	0	119808	0	470	470	0.000	0.605	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-13 04:10:00.987	SQLN	5	1	9664	794	1327210496	49471488	67182	1440	68622	32.140	2.641	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-13 04:10:00.987	SQLN	5	2	0	41173	0	66290176	0	250860	250860	0.000	136.929	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-13 04:10:00.987	SQLN	6	2	0	9	0	135680	0	3	3	0.000	0.030	SALES_DATA	SALES_DATA_log	L:\LDF_DATA\SALES_DATA_1.ldf
2024-09-13 04:10:00.987	SQLN	8	1	0	1	0	8192	0	1	1	0.000	0.003	SALES_TWO	SALES_TWO	M:\MDF_DATA\SALES_TWO.mdf
2024-09-13 04:10:00.987	SQLN	16	1	0	60	0	7471104	0	69	69	0.000	0.200	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-13 04:10:00.987	SQLN	16	2	0	7	0	80384	0	607	607	0.000	0.023	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-13 04:10:00.987	SQLN	17	2	0	57	0	267776	0	291	291	0.000	0.190	FLEX_IC	FLEX_4_13_5_1_log	M:\MDF_DATA\FLEX_20230412043918_Log.ldf
2024-09-13 04:10:00.987	SQLN	25	2	0	728	0	414720	0	87446	87446	0.000	2.421	TTQM_PRUEBAS	QQAT11XX	L:\LDF_DATA\TTQM_PRUEBAS_1.ldf
2024-09-13 04:10:00.987	SQLN	28	1	0	38	0	335872	0	10	10	0.000	0.126	TTQM_PRUEBAS_IC	TTQM_PRUEBAS_4_12_28_1	M:\MDF_DATA\TTQM_PRUEBAS_20230313114225_Data.mdf
2024-09-13 04:10:00.987	SQLN	33	1	0	1	0	8192	0	5	5	0.000	0.003	DOCUWARE_DATOS	DOCUWARE_DATOS	M:\MDF_DATA\DOCUWARE_DATOS.mdf
2024-09-13 04:10:00.987	SQLN	41	1	0	2	0	16384	0	0	0	0.000	0.007	TQMST_FLEXY_IC	TQMST_2_1_31_1	M:\MDF_DATA\TQMST_20230315021950_Data.mdf
2024-09-13 04:50:00.683	SQLN	2	2	0	3	0	184320	0	1	1	0.000	0.010	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-13 04:50:00.683	SQLN	4	2	0	181	0	120320	0	46	46	0.000	0.604	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
